num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
6874,0.1,0.1,61.19,61.309999999999995,65.45333333333333,-1.1032644950509072,-1.1014254012725082,-8318.964482273554
