num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
1142,0.0001,2e-05,55.04,55.04,58.01333333333333,-1.2888579465681687,-1.2888583056151168,-10036.588505711054
