num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
6280852,100.0,4.000000000000001e-06,77.96,77.96,82.46666666666667,-0.6484807529198122,-0.6484784930343216,-4137.822392429804
