num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
6028,0.01,0.0001,58.05,58.050000000000004,60.373333333333335,-1.1801026139084134,-1.1801027306586154,-9359.552372898554
