num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
1561234,0.0001,2.0000000000000004e-07,79.63,79.63,84.30666666666666,-0.6055779015840613,-0.605579552021547,-3890.334599461054
