num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
395188,100.0,0.0002,77.8,77.81,82.02666666666667,-0.6492358372810704,-0.6492319412879471,-4646.337040867304
