num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
1573716,0.0001,4.000000000000001e-06,79.49,79.49000000000001,84.17333333333333,-0.6308773715215561,-0.6308721248047077,-3933.847294773554
