num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
2846,100.0,0.01,60.26,60.3,60.73333333333333,-1.1471230165407877,-1.1471195777924847,-9258.581669773554
