num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
381072,0.0001,4.000000000000001e-06,76.96,76.95,81.30666666666667,-0.6812830764932558,-0.6812822164455778,-4849.813603367304
