num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
393554,0.0001,0.001,77.45,77.42999999999999,82.33333333333334,-0.6541399654897861,-0.6541893073197803,-4471.128544773554
