epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,1.9979077669290395,27.458,1.6701934872529445,37.55,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.663217521325136,43.532,1.3246203126051488,50.46,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.5074371774991353,54.042,1.1985617066041017,56.86,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.4234001104648297,59.4,1.0816428050016746,61.68,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.3594430761459546,63.384,0.9346658006692544,67.52,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.3132533223201066,66.654,0.8873540384647174,69.72,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.2717549244562785,68.996,0.8564626375834147,70.7,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.241488697131475,70.742,0.8527137132791373,71.57,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.2194516649613014,72.21,0.792974958053002,72.95,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.1940173803231655,73.294,0.827445387840271,72.79,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.1797622848779727,74.354,0.8399226237566043,72.48,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1767103860011467,74.142,0.8001060019700955,73.43,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1649357485465515,74.762,0.7980179610924844,73.94,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.1554005172008124,75.484,0.8074426956665821,72.23,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.1377972916150705,76.052,0.6867615614946072,77.71,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.1056297994576967,76.896,0.7036940486003191,76.06,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0968828095839573,77.25,0.7096392856194422,76.66,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.0792493878266751,77.776,0.6916899803357247,77.13,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0681709214662893,78.178,0.6278214114598739,79.76,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.0492714059658539,78.642,0.6284189109618847,78.75,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,1.033209923750315,79.02,0.6647007962067922,77.77,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,1.0046526869138082,79.876,0.6425666056382351,78.74,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.9957119426666162,79.92,0.6094757173305902,80.11,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9715428185768616,80.606,0.5849625957317841,79.94,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.9492572637704703,81.19,0.6484591624675653,77.62,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.9215600522664877,81.874,0.5716100927346792,81.08,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.9166129911557223,81.906,0.5670494712316073,80.97,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.8814092924961677,82.862,0.5567026692323196,81.11,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.8618847076709454,83.182,0.5921520602244598,81.12,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.828159298040928,84.072,0.4898051008200034,83.34,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.808332621287077,84.672,0.5008735843957999,83.7,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7829590224302732,85.18,0.48214385448358,83.79,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7598270078500112,85.73,0.453940375493123,84.71,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.734695565700531,86.292,0.46046645175188017,84.41,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.7079201848078996,86.996,0.4625521344252122,85.0,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.6746150268958165,87.852,0.41273766316664523,86.27,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.651195864723279,88.51,0.42056511380733586,86.45,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.6212048807205298,89.298,0.399022553784725,86.85,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.5983365321770693,89.78,0.40361142005675876,86.93,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.5734085657657721,90.554,0.35933403250498647,88.58,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.5438310463459064,91.384,0.36517962507712537,88.53,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.5225498874982198,91.97,0.33860213596087235,89.12,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.5002211948999992,92.698,0.3354215665887564,89.54,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.48017473923854337,93.268,0.32858022015828353,89.7,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.4629138776125052,93.75,0.3239955570644293,90.05,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.4468618731468152,94.282,0.32590741988940114,90.06,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.4336470963099064,94.698,0.3219263353982033,90.21,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.4272964751109099,94.988,0.31354588031386715,90.57,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.4227012547927025,95.118,0.31367775396658826,90.56,"tensor([100.], device='cuda:0')"
49,0.0,0.41998159556816783,95.27,0.31367775396658826,90.56,"tensor([100.], device='cuda:0')"
