epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,2.0550016895318644,27.546,1.62244713306427,40.45,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.6429030993045906,46.24,1.39597544608972,48.37,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.4774022909311149,56.416,1.1298341697607286,59.48,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.3670880519426787,62.746,1.0151892946316645,63.8,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.311846008973244,67.094,0.8617759469227914,71.24,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.250996306614998,70.596,0.7946843883165946,72.63,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.210669659039913,72.98,0.7589564002477206,74.41,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.1916763067245484,74.19,0.7455893900149908,75.02,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.1752336205580296,75.096,0.7734142129237835,74.47,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.1699858086231427,75.962,0.6851759690504807,77.16,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.1448727218004373,76.67,0.7914711466202369,74.35,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1340720332585847,77.452,0.7112607436302381,76.09,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1264609277248383,77.866,0.6612477340759375,78.57,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.1084766525488634,78.286,0.6714423566292493,77.71,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.0996027599542568,78.93,0.6448382624448874,78.78,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.0857920081187518,79.29,0.6182676473489175,78.86,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0722343703111012,79.648,0.6188034143967506,79.64,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.0478656820761851,80.49,0.5561914000755701,81.3,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0351601123809815,80.47,0.5749249278734891,81.11,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.0138047284040697,81.538,0.6428431944969373,78.97,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,0.9963930429556431,81.714,0.5569534381994834,81.92,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,0.9696785150430142,82.408,0.5672836349560664,81.09,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.9514051438906254,82.906,0.4933474717231897,83.52,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9287524099533374,83.604,0.5166194060674081,82.91,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.9200017641752194,83.816,0.5275350163380305,82.54,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.8911619351460384,84.444,0.48480078998284465,83.99,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.8697579637551919,85.09,0.494645424760305,83.72,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.8423736228392674,85.92,0.4516079517511221,85.01,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.8123613418676914,86.388,0.4304786123908483,85.4,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.7931897999384464,86.738,0.413699294703129,85.93,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.7651051940062107,87.446,0.416483006798304,85.65,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7363446691097357,88.204,0.4380929300036186,85.73,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7090311161982707,88.732,0.3712152082186479,87.86,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.6786689518353878,89.444,0.3778421517748099,87.68,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.6489225006256348,90.208,0.36170688901956266,87.58,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.6230767023869049,90.644,0.36748219854556596,87.89,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.5912228784500024,91.462,0.31531536751068556,89.49,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.5671384958884655,92.138,0.31737739984423685,89.59,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.5401813028714596,92.842,0.306595280002325,89.83,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.5066965586864032,93.718,0.3072357531159352,90.23,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.4800177004092779,94.352,0.29712735584531075,90.56,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.4594819124692526,95.0,0.2927296478778888,90.91,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.43528445592293374,95.658,0.27235963854652184,91.26,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.41542940621192637,96.232,0.2795959091148315,91.31,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.39779727382537644,96.758,0.2804692330268713,91.59,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.3845279255738625,97.238,0.2877475454066044,91.56,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.3735629868048888,97.546,0.2840780039819387,91.61,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.36760390744759486,97.692,0.2786632677874504,91.99,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.36269914225125927,97.882,0.2801352853958423,91.93,"tensor([100.], device='cuda:0')"
49,0.0,0.3635374452823248,97.778,0.2801352853958423,91.93,"tensor([100.], device='cuda:0')"
