epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,2.024043382436801,28.706,1.6659911626424544,37.48,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.640339789329431,45.902,1.3147711631579277,52.41,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.4825097117668544,55.726,1.1602975458670886,59.08,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.3783388935602627,62.202,1.0426381085163507,63.84,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.311329225699107,66.448,0.9322899648776422,68.99,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.2681162510162745,70.002,0.7985689613299493,72.88,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.2344993255077263,72.236,0.8342449137797723,71.21,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.209365962407528,73.934,0.7098249181722983,77.03,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.1771919077787645,75.418,0.772566448419522,74.45,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.1656552241398739,76.416,0.6731954369789515,77.96,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.1586762223488245,76.894,0.7311969078504122,75.91,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1307838233617635,77.98,0.6954824893902509,76.53,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1320145203517034,78.382,0.713343654305507,76.45,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.1252188289776826,78.552,0.7892023355532916,74.47,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.1150372280524328,79.224,0.6713675952110535,76.98,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.0890051766847952,79.956,0.6477710772783328,78.06,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0756426265606513,80.662,0.6211665173371633,79.59,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.0616579767985221,81.142,0.598467442087638,80.54,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0419516971478096,81.428,0.5823576400677363,80.84,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.0290256958741408,81.788,0.5239036774788147,82.74,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,1.0058205920916337,82.6,0.5573088713945487,81.7,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,0.9828696360954872,83.134,0.58335942029953,81.05,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.96738793972211,83.616,0.4789321283117319,83.6,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9508190070971464,83.764,0.45761770009994507,85.08,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.910740133585074,84.94,0.5084893493316113,83.49,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.8864494846417353,85.288,0.45768970747788745,84.52,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.870105669590143,85.682,0.5292342958542017,82.74,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.8358378774080522,86.588,0.44149579719091075,84.87,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.8172819541050838,86.786,0.4297621783155661,85.31,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.7860278635452955,87.81,0.4209980068680568,85.94,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.7642247242805286,88.238,0.3985352456951753,87.07,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7322406197205568,88.824,0.35784357738418454,88.15,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7001536697913439,89.636,0.41257764131594926,86.44,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.6762985849991823,90.062,0.37834999901361954,87.71,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.6453532599485837,90.79,0.3393854537071326,88.38,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.6180110133611239,91.414,0.33034877956677705,89.32,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.5856518490956379,92.134,0.3278545387662374,89.22,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.5539615864937122,93.064,0.3208348764440952,89.67,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.521210775619898,93.868,0.2985486855300573,90.57,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.495194138166232,94.504,0.3088426026396262,90.5,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.47427327396013796,94.992,0.294215608197145,90.75,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.44639849250133223,95.718,0.26430249376556814,91.61,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.42199819324872434,96.406,0.2901958367572381,91.59,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.40401541812297626,96.938,0.2764550853425112,91.42,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.3834016705170656,97.474,0.2754605939755073,92.14,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.37130757524416996,97.848,0.27071235137872207,92.4,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.362185658629124,98.092,0.2771692384894078,92.24,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.35372928426815914,98.416,0.2792469614591354,92.38,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.35144008711362495,98.54,0.27687970806772894,92.47,"tensor([100.], device='cuda:0')"
49,0.0,0.350759090979894,98.48,0.27687970806772894,92.47,"tensor([100.], device='cuda:0')"
