epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,1.9354699110373472,30.776,1.6461332929440033,41.39,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.5586845183983826,49.454,1.3237385253111522,51.99,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.4282409625175672,57.612,1.2510564373089716,58.65,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.3521222411057887,62.25,1.0422423497224464,63.67,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.2956833555148197,65.946,1.0509395278417146,65.06,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.2532144549565438,68.468,1.0288946001957624,65.85,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.235610521451021,69.848,0.8366060585547717,71.43,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.218786468108495,71.076,0.8475358081169617,70.25,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.2007313823088621,71.91,0.9916697144508362,68.71,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.2027594285133558,72.47,0.7790239384541144,74.16,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.1789051902599823,73.2,0.795126444254166,72.98,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1676041424274444,73.756,0.7654341394320513,73.85,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1411512808922009,74.926,0.789310179459743,73.93,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.150863887102176,74.566,0.7820300200046637,74.2,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.1207283831559696,75.484,0.7639028670696112,74.33,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.1072964052359262,76.036,0.7625388487791404,74.41,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.086024006207784,76.628,0.7303708264460931,76.2,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.076009738445282,76.994,0.7364745514515119,75.77,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0620031595230102,77.182,0.7277041261012738,75.65,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.0484579254419375,77.786,0.6850181309840618,77.35,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,1.0225689609845479,78.56,0.743593706534459,74.54,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,1.0099419586169414,78.746,0.6861701355530665,77.22,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.989610227713218,79.114,0.7322465754472293,76.25,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9804563623208266,79.456,0.6439520009817221,78.85,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.9538179562642024,80.258,0.6105710894633563,79.04,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.9334663728872935,80.714,0.5999313894754801,80.02,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.9096684758479778,81.386,0.603202026623946,79.33,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.8853246921148056,81.924,0.6091385189539347,80.55,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.8606115280053555,82.644,0.5967932847829965,80.45,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.8428447144153791,83.162,0.5298700947792102,82.66,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.8191964176984934,83.664,0.5652192387825403,81.52,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7970539218340165,84.206,0.5468009954843766,81.71,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7749265858760247,84.822,0.5457828698249964,82.01,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.7508173034741328,85.388,0.45839672287305194,84.44,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.7250336977151725,86.03,0.47151708125303954,84.57,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.7042972861192165,86.508,0.4476616485760762,85.03,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.6776359662795678,87.226,0.4411248824535272,85.23,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.6536333799362183,88.08,0.4332372309305729,85.01,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.630160716176033,88.692,0.42998184779515636,85.86,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.6137444834678601,89.16,0.4078023544488809,86.11,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.5880409051974614,89.916,0.4102291084634952,86.26,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.5661700606346131,90.6,0.38529178853600454,86.87,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.5478804652507488,91.056,0.4016697727716886,86.77,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.5308400068527613,91.562,0.3705151772651917,87.83,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.5156752973030775,92.066,0.35989688355953264,88.1,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.5049896461841388,92.562,0.35706971757687056,88.3,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.497313658396403,92.698,0.353187396358221,88.15,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.4884696357525312,93.12,0.34897803391019505,88.61,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.48706017847244554,93.106,0.34797306559406793,88.58,"tensor([100.], device='cuda:0')"
49,0.0,0.48353756956565075,93.326,0.34797306559406793,88.58,"tensor([100.], device='cuda:0')"
