epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,1.9641610784408374,28.42,1.6915014126361945,36.32,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.6318723803911455,44.922,1.3760119691873207,50.9,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.4876750423358036,54.422,1.1581796346566615,59.77,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.4138637307362678,59.382,1.081469864417345,62.89,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.3338543228614024,64.176,0.9265480866798987,68.29,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.2726342127873347,67.616,0.8991858179752643,68.85,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.242403436318422,69.832,0.8451345142645713,70.94,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.2223511437575023,71.044,0.8572208522221981,71.0,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.1908654971000476,72.238,0.8102347086637448,72.66,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.1783305327097575,72.752,0.8222159880858201,72.58,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.1710726536237277,73.424,0.8172645683471973,72.32,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1558324479139768,74.02,0.8970948641116803,71.52,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1436563053192237,74.504,0.745120203647858,75.36,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.1155295254328312,75.528,0.7507658153772354,74.57,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.115191480746636,75.366,0.7105759443380893,76.57,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.1057799868094615,75.73,0.642336885134379,78.23,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0910458068052928,76.272,0.6539738040703994,78.0,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.070764942963918,76.98,0.6496641418108573,77.82,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0532555297399178,77.434,0.7044877406114187,76.79,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.0333931340621068,77.986,0.6523645894649701,77.81,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,1.012608012633446,78.386,0.7931792338689169,75.29,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,0.9995057556873713,78.828,0.6986833535707914,76.83,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.9806099124443837,79.288,0.5950432461805832,79.83,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9574033552255385,79.852,0.5985371799041064,79.99,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.9400178223084181,80.172,0.62860178679992,79.24,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.9211988965670268,80.714,0.5842123085107559,80.15,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.8987950823245905,81.35,0.6030901578756479,79.79,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.8770753851303688,81.692,0.6054934878379871,80.06,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.8506688209680411,82.418,0.5561429789433112,81.63,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.8374553958574931,82.78,0.5902329679483023,79.89,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.8065294183217562,83.64,0.5442861074056381,81.79,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.784638960697712,83.878,0.4931141909880516,83.22,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7612007261850895,84.674,0.4869352871408829,83.72,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.7387863900416937,85.16,0.5001948414704739,83.91,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.7108010457112239,85.922,0.4822202076514562,84.23,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.6874007140978788,86.42,0.49342422072704023,83.95,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.6715900043646494,86.922,0.4642233963196094,84.88,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.6400120225472328,87.958,0.4256936714817316,85.65,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.6183324137559304,88.166,0.4231830535408778,85.86,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.5933166581086623,89.004,0.4128955121223743,86.36,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.5702766934266457,89.756,0.41438537988907254,86.66,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.5479294371910585,90.444,0.42675533011937755,85.91,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.5301971476811629,90.96,0.3712102702030769,87.72,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.5060037798606433,91.706,0.3792034790684015,87.43,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.4932196393991128,92.012,0.3598393079562065,88.2,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.47762095370353796,92.674,0.35973085654087555,88.39,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.46949572815344887,92.862,0.357218127984267,88.55,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.4616160239164646,93.052,0.3540563350304579,88.64,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.457844816110073,93.148,0.35218807921195644,88.73,"tensor([100.], device='cuda:0')"
49,0.0,0.45550849674603877,93.558,0.35218807921195644,88.73,"tensor([100.], device='cuda:0')"
