epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,2.0090011425507375,30.142,1.5528150705190806,44.12,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.5702094842226078,50.012,1.265700108729876,56.52,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.3927217718882439,60.048,1.0763433682612884,61.53,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.2991744820888227,65.678,0.9111025157647256,69.34,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.229757896753458,70.3,0.8189443181722592,72.86,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.2073686057176345,72.374,0.7718721139125335,74.38,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.1800639843329406,74.312,0.774491236377985,74.09,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.1739334696378463,75.112,0.6941679326387552,76.06,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.1476932102288955,76.468,0.7847806803691082,73.97,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.134141960969338,77.166,0.6253475455137399,79.05,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.11902173497738,78.088,0.7322566937177609,76.56,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.127069055575591,78.152,0.6747070241432923,77.78,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1136029821175795,78.606,0.6254842911775296,78.99,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.09187939564387,79.544,0.6162579563947824,79.85,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.0768877394688434,79.888,0.6066901240593348,80.03,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.06104447948627,80.506,0.5849834707302924,80.81,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0482903006749276,80.928,0.5269886759611276,82.39,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.0318222933854813,81.482,0.6405695374959555,78.56,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0245311089051075,81.532,0.518359783368233,82.49,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,0.9936478536862593,82.514,0.4986899021344307,83.36,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,0.9770362389393342,83.05,0.5046906226720566,83.46,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,0.9574024536670782,83.438,0.4828628110579955,83.96,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.9354933686745472,84.114,0.5271764145447657,82.41,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9129188059232174,84.458,0.471189022064209,84.14,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.8841757413668511,85.136,0.5141653972558486,83.45,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.8610458908936917,85.594,0.5358345959431086,82.47,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.8380368137970949,86.208,0.41906622701730484,86.13,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.8196466186107734,86.372,0.47972941054747653,83.63,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.7885041058063507,87.26,0.4046886072326929,86.12,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.7602598211704157,87.86,0.4464943825434416,85.11,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.7374699149376307,88.416,0.38851470920519954,87.17,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7106295747634692,88.944,0.39190025551196855,87.11,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.6760167760726733,89.86,0.41023680376700866,86.73,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.6489161647283114,90.4,0.4325267643882678,86.41,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.6200370835188108,91.018,0.34957562960111177,87.95,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.5882840384275485,91.882,0.34863856855111247,88.7,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.5641926381832514,92.486,0.32059338001104504,89.45,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.5368794474082116,93.036,0.31592181153022325,89.67,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.5055448425121797,93.968,0.2781731455754011,90.66,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.4804836391638487,94.59,0.27972080463018173,90.65,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.45142200810787003,95.29,0.29785183138954335,91.04,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.430278850824405,95.914,0.27062597823066586,91.34,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.4103818974433801,96.418,0.27289140100280446,91.73,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.3905979154965816,97.044,0.26972363659968746,91.63,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.37362975684496075,97.598,0.2642629472300028,91.93,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.36090801923702925,97.978,0.27252033228675526,92.19,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.35419851083021897,98.134,0.2696533916661373,92.22,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.3478754132986069,98.36,0.269467435299586,92.22,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.3445601312013773,98.492,0.26876229200607693,92.26,"tensor([100.], device='cuda:0')"
49,0.0,0.3445442692591594,98.526,0.26876229200607693,92.26,"tensor([100.], device='cuda:0')"
