epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,1.9622505359160594,29.492,1.521663684111375,43.3,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.580800915681399,48.558,1.2758692625241401,54.39,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.448930328931564,57.232,1.13143600943761,60.26,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.351653884924375,62.972,1.0550185900468092,63.86,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.2864632413937496,67.204,0.8864526129685916,70.25,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.249336780493076,70.156,0.8270919636273996,71.89,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.2232549584828891,72.018,0.8870023106917356,71.35,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.193950671568895,73.674,0.7717870030647669,73.57,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.1955295319740589,74.338,0.6679830937049328,77.28,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.1550508775772192,75.794,0.7145232905944189,76.08,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.1636084298292795,75.77,0.7245189990752783,76.42,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1532701026170682,76.31,0.7168450030760888,76.87,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.1430745931772086,76.808,0.7356803038945565,75.74,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.1283510313584255,77.446,0.7800927956899008,74.8,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.1077049950758615,78.142,0.6687277112251673,78.02,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.0927705471332256,78.94,0.6702226335421587,78.32,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0718387800913591,79.262,0.6123072504997253,79.13,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.0531870033496464,79.98,0.6103420398938351,79.43,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0419623477336688,80.114,0.664020089384837,77.85,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.0235316618894919,80.844,0.5978278043942574,79.94,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,1.0063857795336308,81.288,0.6213002055883408,79.99,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,0.9879402929391616,81.76,0.5538088855070945,81.65,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.9742139449486366,81.822,0.5994121604240857,80.35,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9569740108954601,82.416,0.5408823864582257,81.68,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.9333822138798542,83.242,0.48111258561794573,84.06,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.9018422773251167,83.728,0.5218338393248044,82.45,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.8811227327738053,84.126,0.5720321837908182,81.62,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.860924816895754,84.612,0.4660785442743546,84.59,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.8237496683230767,85.556,0.4803761484531256,83.91,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.8001249956778991,86.244,0.4417725992508424,85.32,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.7726620868230477,86.66,0.44152567421014494,85.3,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7492643289076977,87.138,0.42855170178107727,85.84,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7236252179512611,87.734,0.4226741523314745,85.81,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.6938086821482732,88.38,0.4052770559986432,86.79,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.6675224729073354,89.224,0.39327848186859715,87.2,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.6393430330814459,89.794,0.3689319798961664,87.62,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.6108357020677664,90.452,0.35583700908300203,88.07,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.5759041271148584,91.31,0.31989973382307935,89.56,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.5517705712562953,91.878,0.3451956630899356,89.12,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.5251149870646306,92.74,0.3611506326840474,88.46,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.4984033881853788,93.556,0.3054224227865537,90.0,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.47347706976609355,94.094,0.29380273818969727,90.72,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.45031163264543583,94.762,0.29774400400809753,90.54,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.4280686000218758,95.454,0.296710063631718,90.88,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.4105845808218687,96.058,0.2937641644325012,91.08,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.3961253584195406,96.362,0.30331986875106126,91.23,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.3862571995227765,96.74,0.28999229386830944,91.3,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.3781950234602659,97.02,0.2893460891567744,91.61,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.3748169928789139,97.1,0.2881330234500078,91.62,"tensor([100.], device='cuda:0')"
49,0.0,0.3740499627131682,97.172,0.2881330234500078,91.62,"tensor([100.], device='cuda:0')"
