epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.009990133642141357,1.9587091503999172,30.394,1.558861480309413,42.99,"tensor([100.], device='cuda:0')"
1,0.009960573506572389,1.564431629731105,49.508,1.4440702765415876,51.5,"tensor([100.], device='cuda:0')"
2,0.009911436253643442,1.4079621660403716,59.092,1.0906504018184466,62.68,"tensor([100.], device='cuda:0')"
3,0.009842915805643154,1.323525698062701,64.334,0.9519988535306393,66.72,"tensor([100.], device='cuda:0')"
4,0.009755282581475767,1.2627371393717253,68.394,0.8630152650368519,70.62,"tensor([100.], device='cuda:0')"
5,0.009648882429441256,1.211525162672385,71.57,0.9756743266032293,68.71,"tensor([100.], device='cuda:0')"
6,0.009524135262330098,1.193646458784739,72.908,0.8336463700502347,72.03,"tensor([100.], device='cuda:0')"
7,0.009381533400219317,1.175750972674443,74.182,0.7815421063166398,73.8,"tensor([100.], device='cuda:0')"
8,0.009221639627510075,1.1584215113749872,75.232,0.8407376656929652,72.11,"tensor([100.], device='cuda:0')"
9,0.009045084971874737,1.1601899451170212,75.74,0.7069699435662,75.88,"tensor([100.], device='cuda:0')"
10,0.008852566213878947,1.139440827950453,76.668,0.7762970878527715,74.0,"tensor([100.], device='cuda:0')"
11,0.008644843137107058,1.1153914829095204,77.386,0.6976163948957737,77.61,"tensor([100.], device='cuda:0')"
12,0.008422735529643444,1.106781314428036,77.842,0.6903269371161094,76.31,"tensor([100.], device='cuda:0')"
13,0.00818711994874345,1.0986591479717156,78.164,0.7433691892104272,74.37,"tensor([100.], device='cuda:0')"
14,0.007938926261462368,1.0945354318007445,78.36,0.6888264047029691,77.16,"tensor([100.], device='cuda:0')"
15,0.007679133974894984,1.0697363737301948,79.194,0.66272239616284,78.16,"tensor([100.], device='cuda:0')"
16,0.007408768370508577,1.0491294558231647,79.806,0.671641197342139,77.16,"tensor([100.], device='cuda:0')"
17,0.0071288964578253644,1.0481177592888857,79.932,0.5436333547800015,82.15,"tensor([100.], device='cuda:0')"
18,0.0068406227634233915,1.0222071753098414,80.65,0.6167938816241729,79.5,"tensor([100.], device='cuda:0')"
19,0.006545084971874738,1.016962720339115,80.74,0.6341715328968488,78.87,"tensor([100.], device='cuda:0')"
20,0.006243449435824274,0.9976164966057508,81.402,0.5698812722395628,81.2,"tensor([100.], device='cuda:0')"
21,0.005936906572928625,0.9721360979936062,82.166,0.5948181503858322,81.27,"tensor([100.], device='cuda:0')"
22,0.005626666167821524,0.9450790605483911,82.65,0.5588819227921658,82.3,"tensor([100.], device='cuda:0')"
23,0.005313952597646569,0.9257758608231178,83.056,0.5792044225411538,81.54,"tensor([100.], device='cuda:0')"
24,0.005000000000000002,0.9139573710087018,83.472,0.5057063727424695,83.06,"tensor([100.], device='cuda:0')"
25,0.004686047402353435,0.8850705282810407,84.082,0.5207836119792401,82.01,"tensor([100.], device='cuda:0')"
26,0.004373333832178481,0.8575489083925883,84.76,0.4913996282296303,83.54,"tensor([100.], device='cuda:0')"
27,0.0040630934270713785,0.833552730236298,85.252,0.4927547799471097,83.96,"tensor([100.], device='cuda:0')"
28,0.0037565505641757274,0.814109566120001,85.568,0.4521472631738736,84.68,"tensor([100.], device='cuda:0')"
29,0.0034549150281252662,0.7816791458007617,86.58,0.4805063945360673,84.44,"tensor([100.], device='cuda:0')"
30,0.0031593772365766134,0.7574142530942575,86.872,0.4370476536643811,85.8,"tensor([100.], device='cuda:0')"
31,0.0028711035421746384,0.7275802927139478,87.812,0.441883830114817,85.92,"tensor([100.], device='cuda:0')"
32,0.002591231629491424,0.7022205520898868,88.35,0.4290385458331842,86.06,"tensor([100.], device='cuda:0')"
33,0.0023208660251050166,0.6767758138668842,88.852,0.4005626199337152,86.58,"tensor([100.], device='cuda:0')"
34,0.0020610737385376356,0.6449862208886025,89.626,0.36889155686665803,87.53,"tensor([100.], device='cuda:0')"
35,0.001812880051256552,0.6217050291024722,90.182,0.37753013655161244,87.63,"tensor([100.], device='cuda:0')"
36,0.001577264470356557,0.5901436970019952,91.062,0.3375262008645596,88.6,"tensor([100.], device='cuda:0')"
37,0.0013551568628929439,0.5668964311098441,91.644,0.34758779511619836,88.89,"tensor([100.], device='cuda:0')"
38,0.0011474337861210548,0.537274872034024,92.416,0.32957830948707384,89.43,"tensor([100.], device='cuda:0')"
39,0.0009549150281252636,0.5128425143468074,93.132,0.3242096560887801,89.68,"tensor([100.], device='cuda:0')"
40,0.000778360372489926,0.4850900732553922,93.908,0.30887637812739765,90.36,"tensor([100.], device='cuda:0')"
41,0.0006184665997806823,0.45607924163341523,94.856,0.2965721296958434,90.61,"tensor([100.], device='cuda:0')"
42,0.0004758647376699034,0.44242662306015307,95.012,0.2877808066132741,90.77,"tensor([100.], device='cuda:0')"
43,0.0003511175705587434,0.4197845669893118,95.8,0.29497792734167516,90.68,"tensor([100.], device='cuda:0')"
44,0.00024471741852423245,0.4034128767557633,96.254,0.29006315691348833,91.08,"tensor([100.], device='cuda:0')"
45,0.00015708419435684522,0.3889009652229456,96.698,0.2904435938749558,91.19,"tensor([100.], device='cuda:0')"
46,8.856374635655642e-05,0.38155739368536534,97.048,0.2793309537646098,91.55,"tensor([100.], device='cuda:0')"
47,3.942649342761119e-05,0.3768134036125281,97.124,0.2785177871775933,91.67,"tensor([100.], device='cuda:0')"
48,9.866357858642208e-06,0.37212325984086747,97.374,0.2785327759308693,91.6,"tensor([100.], device='cuda:0')"
49,0.0,0.3714563702161495,97.326,0.2785327759308693,91.6,"tensor([100.], device='cuda:0')"
