num_params,decay,best temperature,test acc,bma test acc,bma s3 acc,test LL,bma test LL,cmll
74827,100.0,0.001,84.61,84.61999999999999,89.62666666666667,-0.4561175310316263,-0.45612258427893976,-2692.276738132929
