epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.2488831232755615,5.516,3.9224938734983787,10.4,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.7025012963857407,13.612,3.535489794535515,18.57,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.3361042499542237,20.378,3.106562186510135,25.87,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.0309761799298798,25.834,2.8323286038178663,31.03,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,2.733867302307716,31.816,2.5238843178137755,37.28,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,2.4476321703348405,37.344,2.263765504726997,42.61,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,2.2209919489347016,42.456,2.194136237486815,44.25,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.0345164904227624,46.564,2.0533762130981836,47.04,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,1.876570238516881,49.808,1.9169075122246375,50.32,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,1.7446874218109327,52.998,1.847213136844146,52.14,"tensor([1.0000e-04], device='cuda:0')"
