epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.553959087225107,1.72,4.376159600722484,3.52,"tensor([0.1000], device='cuda:0')"
1,0.01,4.19731940245017,5.67,4.060412260202261,8.87,"tensor([0.1000], device='cuda:0')"
2,0.01,3.9466615536274054,9.656,3.882691597327208,11.82,"tensor([0.1000], device='cuda:0')"
3,0.01,3.784297010837457,12.27,3.6854216074332213,15.34,"tensor([0.1000], device='cuda:0')"
4,0.01,3.6521830460964106,14.608,3.561506680953197,17.42,"tensor([0.1000], device='cuda:0')"
5,0.01,3.5379948512101786,16.704,3.4486272915815697,18.54,"tensor([0.1000], device='cuda:0')"
6,0.01,3.4238716039902126,18.444,3.3843533992767334,20.55,"tensor([0.1000], device='cuda:0')"
7,0.01,3.331652236596132,20.298,3.220768540333479,23.26,"tensor([0.1000], device='cuda:0')"
8,0.01,3.2388758793855326,21.822,3.199615194247319,24.07,"tensor([0.1000], device='cuda:0')"
9,0.01,3.1559663436351677,23.402,3.0548033836560373,26.24,"tensor([0.1000], device='cuda:0')"
