epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.474773149001293,2.65,4.158963264563145,7.1,"tensor([0.1000], device='cuda:0')"
1,0.01,3.9352120405588393,9.54,3.7349666265340953,13.16,"tensor([0.1000], device='cuda:0')"
2,0.01,3.5611609446696746,15.722,3.40902549181229,19.39,"tensor([0.1000], device='cuda:0')"
3,0.01,3.2865224978862666,20.492,3.039346539057218,26.54,"tensor([0.1000], device='cuda:0')"
4,0.01,3.0239960921116364,25.632,2.8484380061809835,29.47,"tensor([0.1000], device='cuda:0')"
5,0.01,2.796022670696943,30.024,2.632387928473644,33.86,"tensor([0.1000], device='cuda:0')"
6,0.01,2.5985742342777742,34.084,2.515316795080136,36.33,"tensor([0.1000], device='cuda:0')"
7,0.01,2.4349720588097203,37.21,2.4285316528418126,38.74,"tensor([0.1000], device='cuda:0')"
8,0.01,2.2803757205987587,40.734,2.2986260698391843,41.43,"tensor([0.1000], device='cuda:0')"
9,0.01,2.1656389731627246,43.122,2.113284482405736,45.03,"tensor([0.1000], device='cuda:0')"
