epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.124320565125881,8.078,3.804809564199203,13.85,"tensor([0.0100], device='cuda:0')"
1,0.01,3.6888346714851186,15.078,3.511931483562176,19.87,"tensor([0.0100], device='cuda:0')"
2,0.01,3.4257869378114356,19.418,3.2218980422386756,24.38,"tensor([0.0100], device='cuda:0')"
3,0.01,3.2052152548080834,23.554,3.024912769977863,28.3,"tensor([0.0100], device='cuda:0')"
4,0.01,3.0321571943087458,26.712,2.8420575062433877,31.47,"tensor([0.0100], device='cuda:0')"
5,0.01,2.880048855757102,29.522,2.718992285239391,33.97,"tensor([0.0100], device='cuda:0')"
6,0.01,2.763546130596063,31.922,2.6229922068424716,35.41,"tensor([0.0100], device='cuda:0')"
7,0.01,2.6745077188198385,33.748,2.5522513389587402,36.82,"tensor([0.0100], device='cuda:0')"
8,0.01,2.6074580754989234,35.08,2.5005520643332066,37.69,"tensor([0.0100], device='cuda:0')"
9,0.01,2.5375626704631706,36.506,2.429005292745737,39.36,"tensor([0.0100], device='cuda:0')"
