epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.501467298850035,2.356,4.235923467538296,5.74,"tensor([0.1000], device='cuda:0')"
1,0.01,4.040624067722223,8.362,3.886912452868926,12.25,"tensor([0.1000], device='cuda:0')"
2,0.01,3.7297826901460307,13.388,3.607252625318674,15.98,"tensor([0.1000], device='cuda:0')"
3,0.01,3.4984322083302035,17.306,3.394135187833737,19.83,"tensor([0.1000], device='cuda:0')"
4,0.01,3.3372038046518964,20.052,3.275680633691641,22.17,"tensor([0.1000], device='cuda:0')"
5,0.01,3.1810649547821437,23.126,3.0820598480028982,25.86,"tensor([0.1000], device='cuda:0')"
6,0.01,3.033621247609456,25.814,2.929272254308065,28.91,"tensor([0.1000], device='cuda:0')"
7,0.01,2.916511771006462,27.994,2.8435880037454457,30.79,"tensor([0.1000], device='cuda:0')"
8,0.01,2.8226645316833103,29.852,2.708537554129576,32.79,"tensor([0.1000], device='cuda:0')"
9,0.01,2.733459693957598,31.69,2.674277868026342,33.39,"tensor([0.1000], device='cuda:0')"
