epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.537166116176508,1.97,4.347595868966518,3.52,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,4.191255731460376,5.61,4.077186407187046,8.09,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.97099122267503,9.266,3.903409759203593,10.98,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.817479833578452,11.568,3.731515352542584,14.8,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.678131302809104,14.19,3.628132551144331,15.95,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.5553248472702808,16.516,3.495791597244067,17.82,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,3.445329646575145,18.006,3.3788573069450183,20.85,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,3.375709936557672,19.506,3.284083977723733,22.26,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,3.2850266144825864,21.22,3.1663644374945226,24.1,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,3.2117843083846265,22.402,3.148079514503479,24.95,"tensor([1.0000e-04], device='cuda:0')"
