epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.553156984769381,1.598,4.369433066783807,5.31,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,4.088344581310565,7.562,3.9061283545616345,10.91,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.8007777825379985,11.912,3.6542228154647045,15.51,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.58668670348632,15.602,3.4743056847498965,18.23,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.401253318786621,19.31,3.305484264324873,21.21,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.243258500099182,21.904,3.2197182392462707,22.9,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,3.087604416333712,24.792,3.004140270061982,27.24,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.947090105521373,27.604,2.86792284097427,29.55,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,2.8275020483212594,29.532,2.7106844247915807,32.97,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.723583115064181,31.832,2.6694208658658543,34.19,"tensor([1.0000e-04], device='cuda:0')"
