epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.417741284614954,5.902,3.982132355372111,9.84,"tensor([100.], device='cuda:0')"
1,0.01,3.9619762989190908,12.79,3.60974052013495,16.42,"tensor([100.], device='cuda:0')"
2,0.01,3.6103723911138683,18.968,3.22552861005832,23.99,"tensor([100.], device='cuda:0')"
3,0.01,3.3187630414962768,24.726,2.9378858713003306,28.99,"tensor([100.], device='cuda:0')"
4,0.01,3.076303010720473,29.892,2.6615321789032373,34.81,"tensor([100.], device='cuda:0')"
5,0.01,2.9239999196468256,33.644,2.5511738581535144,37.05,"tensor([100.], device='cuda:0')"
6,0.01,2.762688246751443,37.366,2.377030536150321,40.72,"tensor([100.], device='cuda:0')"
7,0.01,2.6575545916190513,39.868,2.272957755969121,43.45,"tensor([100.], device='cuda:0')"
8,0.01,2.551808648231702,42.736,2.1417111509885545,45.01,"tensor([100.], device='cuda:0')"
9,0.01,2.478714515001346,44.524,2.1268582542737327,46.21,"tensor([100.], device='cuda:0')"
