epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.546197347151927,1.676,4.349184091274555,4.25,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,4.218075225292108,5.014,4.158037680845994,7.25,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,4.049148216003027,7.7,3.974687304252233,10.42,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.9100143395937406,10.322,3.836582972453191,12.18,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.780509273822491,12.594,3.715436104016426,14.8,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.65673143741412,14.606,3.5573067909631972,17.48,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,3.5411908192512316,16.686,3.4603209923475218,19.16,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,3.450166419836191,18.238,3.4353728110973654,20.3,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,3.371922583457751,19.68,3.318410955942594,21.58,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,3.3112989926949528,20.75,3.297821949689816,22.31,"tensor([1.0000e-04], device='cuda:0')"
