epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.515167737618471,3.682,4.1171780824661255,7.5,"tensor([100.], device='cuda:0')"
1,0.01,4.0777565852189674,9.532,3.7847305077772875,12.92,"tensor([100.], device='cuda:0')"
2,0.01,3.7752132531924127,14.812,3.454853195410508,18.81,"tensor([100.], device='cuda:0')"
3,0.01,3.5399363309909138,18.78,3.268286344332573,22.94,"tensor([100.], device='cuda:0')"
4,0.01,3.352536350641495,22.66,3.033137660760146,26.95,"tensor([100.], device='cuda:0')"
5,0.01,3.190304069641309,26.214,2.8968001115016446,29.37,"tensor([100.], device='cuda:0')"
6,0.01,3.0549499199940606,29.16,2.7162817196968274,33.43,"tensor([100.], device='cuda:0')"
7,0.01,2.939256281730456,32.146,2.60120275693062,35.06,"tensor([100.], device='cuda:0')"
8,0.01,2.826940702780699,34.208,2.539415961656815,36.91,"tensor([100.], device='cuda:0')"
9,0.01,2.7290570821517552,36.864,2.4023407132197647,39.05,"tensor([100.], device='cuda:0')"
