epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.37311926805056,4.074,4.146788242535713,7.41,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.983229398727417,9.684,3.823364279209039,12.75,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.661975811077998,14.826,3.5124439887511425,18.31,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.3998601522201146,19.318,3.2836324710112352,22.55,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.1882367684290958,23.056,3.059378364147284,27.26,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.0314821139360086,26.252,2.8972936226771426,29.94,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,2.891992123921712,28.838,2.7611421254964976,32.59,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.766502657914773,31.288,2.734391579261193,32.08,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,2.6919858956948306,33.026,2.598679918509263,35.69,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.5913891180967674,35.172,2.5111506290924854,36.88,"tensor([1.0000e-04], device='cuda:0')"
