epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.651023529737424,1.424,4.573079586029053,1.98,"tensor([100.], device='cuda:0')"
1,0.01,4.473398285645705,2.954,4.282972818765884,6.0,"tensor([100.], device='cuda:0')"
2,0.01,4.17818848169767,6.774,4.024296885881668,9.28,"tensor([100.], device='cuda:0')"
3,0.01,4.00273313400073,9.902,3.8587187253511868,12.09,"tensor([100.], device='cuda:0')"
4,0.01,3.8531440117420295,12.686,3.68064323755411,15.83,"tensor([100.], device='cuda:0')"
5,0.01,3.712625614190713,15.49,3.5347673098246255,17.13,"tensor([100.], device='cuda:0')"
6,0.01,3.6099966776676666,17.226,3.5162054697672525,18.0,"tensor([100.], device='cuda:0')"
7,0.01,3.5162801736440414,19.26,3.344014442884005,20.66,"tensor([100.], device='cuda:0')"
8,0.01,3.444345553716024,20.516,3.1856069014622617,24.11,"tensor([100.], device='cuda:0')"
9,0.01,3.3830049869341727,21.74,3.155280278279231,24.88,"tensor([100.], device='cuda:0')"
