epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.042805617283552,9.488,3.7089480528464684,15.16,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.573884712732755,16.952,3.359574577747247,21.72,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.2730387333111883,22.362,3.07579552821624,27.17,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.0435160300670527,26.614,2.8445261136079445,30.76,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,2.830263216678913,30.636,2.642078240712484,35.35,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,2.6736100282424538,33.778,2.516574364442092,37.92,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,2.5624862380516835,36.068,2.4119592568813224,39.66,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.48303639735931,37.79,2.396094465867067,40.05,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,2.40326184126047,39.446,2.294318452859536,42.66,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.342118967802097,40.8,2.2497610113559623,42.92,"tensor([1.0000e-04], device='cuda:0')"
