epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.2364162616240675,6.596,3.8886457100892677,12.61,"tensor([0.1000], device='cuda:0')"
1,0.01,3.7691582245704454,13.32,3.608149889187935,17.42,"tensor([0.1000], device='cuda:0')"
2,0.01,3.534910047971285,17.666,3.3929569751788407,21.5,"tensor([0.1000], device='cuda:0')"
3,0.01,3.360650747250288,20.96,3.2391087458683896,24.19,"tensor([0.1000], device='cuda:0')"
4,0.01,3.231338305351062,23.096,3.0887854374372044,27.37,"tensor([0.1000], device='cuda:0')"
5,0.01,3.1091904560724895,25.38,2.9423711605561085,29.68,"tensor([0.1000], device='cuda:0')"
6,0.01,3.000427135443076,27.408,2.840773273737003,31.4,"tensor([0.1000], device='cuda:0')"
7,0.01,2.8950852033419485,29.318,2.77228812682323,32.44,"tensor([0.1000], device='cuda:0')"
8,0.01,2.831103717363798,30.614,2.716516830982306,33.64,"tensor([0.1000], device='cuda:0')"
9,0.01,2.7829036303055594,31.656,2.638328384130429,35.1,"tensor([0.1000], device='cuda:0')"
