epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.379208797063583,3.754,4.164571331097529,7.43,"tensor([0.0100], device='cuda:0')"
1,0.01,4.025484446378854,8.544,3.905884232276525,11.49,"tensor([0.0100], device='cuda:0')"
2,0.01,3.776665374560234,13.044,3.6287869276144566,16.43,"tensor([0.0100], device='cuda:0')"
3,0.01,3.5657244523366294,16.388,3.4165623829914975,20.52,"tensor([0.0100], device='cuda:0')"
4,0.01,3.388789837788313,19.626,3.2824407938199167,22.09,"tensor([0.0100], device='cuda:0')"
5,0.01,3.2378106930317023,22.128,3.171763918338678,24.23,"tensor([0.0100], device='cuda:0')"
6,0.01,3.124013874469659,24.2,3.0256521701812744,26.61,"tensor([0.0100], device='cuda:0')"
7,0.01,3.0335728981556036,26.172,2.9152459548069882,29.04,"tensor([0.0100], device='cuda:0')"
8,0.01,2.9519089490939407,27.702,2.870299275104816,30.3,"tensor([0.0100], device='cuda:0')"
9,0.01,2.8826909768275724,29.096,2.8109438174810166,31.16,"tensor([0.0100], device='cuda:0')"
