epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.057901280354231,9.184,3.78087548720531,14.86,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.7190789363323113,14.67,3.605391746912247,18.05,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.549166140189538,17.972,3.4109255442252526,21.47,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.380413708320031,21.042,3.2509911488264036,24.93,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.2695174241677307,22.864,3.1526899276635585,26.17,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.222070970902076,23.754,3.1164103073951526,26.97,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,3.1818404209919464,24.6,3.0759862753061147,27.95,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,3.156465837283012,24.998,3.0572755428460927,27.32,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,3.1246338294102594,25.49,3.026175239147284,28.54,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,3.1032478265273267,25.81,2.986014182750995,29.2,"tensor([1.0000e-04], device='cuda:0')"
