epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.543053952241555,1.774,4.334605699930435,4.28,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,4.056340508583265,7.486,3.807886481285095,11.82,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.6470164427390466,14.04,3.4818666042425694,17.96,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.3608130430563903,19.194,3.1806106811914687,23.62,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.0994607644203382,24.212,2.956793928757692,28.18,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,2.860683137942583,28.838,2.7666730544505973,31.07,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,2.6666055190257536,32.446,2.5685098660297885,35.0,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.4773277756495355,36.582,2.3077977834603725,40.82,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,2.3458530453535227,39.128,2.2285842284178123,42.92,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.2054281415083468,42.332,2.2752776787831235,41.38,"tensor([1.0000e-04], device='cuda:0')"
