epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.5968673742734465,1.232,4.569433524058415,1.84,"tensor([0.0100], device='cuda:0')"
1,0.01,4.331200602727058,4.198,4.190853559053862,6.59,"tensor([0.0100], device='cuda:0')"
2,0.01,4.080359126971318,7.236,4.0186009254211035,9.82,"tensor([0.0100], device='cuda:0')"
3,0.01,3.9029453626045814,10.542,3.823715173281156,12.94,"tensor([0.0100], device='cuda:0')"
4,0.01,3.765246997735439,12.916,3.6987467209498086,14.76,"tensor([0.0100], device='cuda:0')"
5,0.01,3.6631470447931536,14.648,3.6332855255175858,16.47,"tensor([0.0100], device='cuda:0')"
6,0.01,3.5822493290289854,16.158,3.549679147891509,17.78,"tensor([0.0100], device='cuda:0')"
7,0.01,3.5114316396224194,17.354,3.4576514623103995,18.98,"tensor([0.0100], device='cuda:0')"
8,0.01,3.440007969049307,18.642,3.3880488200065417,20.63,"tensor([0.0100], device='cuda:0')"
9,0.01,3.3737815104998075,19.922,3.340043584505717,21.55,"tensor([0.0100], device='cuda:0')"
