epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.609483602719429,1.216,4.612357591971373,1.74,"tensor([0.0100], device='cuda:0')"
1,0.01,4.430977768775744,2.902,4.247345086855766,5.93,"tensor([0.0100], device='cuda:0')"
2,0.01,4.101808819404015,6.908,3.9792424654349303,9.5,"tensor([0.0100], device='cuda:0')"
3,0.01,3.8617023217372406,10.772,3.7819914451012244,12.55,"tensor([0.0100], device='cuda:0')"
4,0.01,3.7037634745622294,13.366,3.610812315574059,16.04,"tensor([0.0100], device='cuda:0')"
5,0.01,3.5760407741253193,15.864,3.470309318640293,18.63,"tensor([0.0100], device='cuda:0')"
6,0.01,3.455802479157081,18.08,3.3661451584253554,20.6,"tensor([0.0100], device='cuda:0')"
7,0.01,3.3474828738432665,19.918,3.2934672098893385,21.22,"tensor([0.0100], device='cuda:0')"
8,0.01,3.251519157947638,21.482,3.181956511277419,23.34,"tensor([0.0100], device='cuda:0')"
9,0.01,3.177568471737397,22.958,3.0380133268160696,26.06,"tensor([0.0100], device='cuda:0')"
