epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.0408876932584326,9.408,3.722508919544709,14.92,"tensor([0.0100], device='cuda:0')"
1,0.01,3.570663304817982,16.906,3.3693332152488904,21.52,"tensor([0.0100], device='cuda:0')"
2,0.01,3.2958388701463357,21.724,3.113155792921017,26.54,"tensor([0.0100], device='cuda:0')"
3,0.01,3.0599716547207954,26.076,2.8319067588219275,31.31,"tensor([0.0100], device='cuda:0')"
4,0.01,2.8460999684456065,30.202,2.694185263071305,33.77,"tensor([0.0100], device='cuda:0')"
5,0.01,2.6945580354103673,33.676,2.5224203207553964,37.31,"tensor([0.0100], device='cuda:0')"
6,0.01,2.5831902479514097,35.57,2.486686951074845,38.48,"tensor([0.0100], device='cuda:0')"
7,0.01,2.505798627780034,37.374,2.3725786086840506,40.69,"tensor([0.0100], device='cuda:0')"
8,0.01,2.4282751416548702,38.98,2.310267278781304,42.29,"tensor([0.0100], device='cuda:0')"
9,0.01,2.3731030225753784,39.942,2.2798129396560864,43.56,"tensor([0.0100], device='cuda:0')"
