epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.158356958169204,7.45,3.8468719751406937,13.72,"tensor([0.0100], device='cuda:0')"
1,0.01,3.736469463812999,14.038,3.5743075059010434,18.26,"tensor([0.0100], device='cuda:0')"
2,0.01,3.534072632056016,17.462,3.4201829464007645,20.91,"tensor([0.0100], device='cuda:0')"
3,0.01,3.3789258455618834,20.438,3.2461463854863095,23.92,"tensor([0.0100], device='cuda:0')"
4,0.01,3.254321587391389,22.544,3.108096819657546,26.39,"tensor([0.0100], device='cuda:0')"
5,0.01,3.139692246608245,24.568,2.982022377160879,28.69,"tensor([0.0100], device='cuda:0')"
6,0.01,3.0105206966400146,26.946,2.8703659986838317,31.07,"tensor([0.0100], device='cuda:0')"
7,0.01,2.906512940235627,29.188,2.733435108111455,33.54,"tensor([0.0100], device='cuda:0')"
8,0.01,2.8052963739786394,31.164,2.675195342455155,35.3,"tensor([0.0100], device='cuda:0')"
9,0.01,2.7444475864752746,32.602,2.6224997288141494,36.22,"tensor([0.0100], device='cuda:0')"
