epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.361174629284785,5.266,3.968330750098595,11.09,"tensor([100.], device='cuda:0')"
1,0.01,3.9129231336789254,11.756,3.753596782684326,13.52,"tensor([100.], device='cuda:0')"
2,0.01,3.7638240600243593,14.776,3.6144259709578295,17.32,"tensor([100.], device='cuda:0')"
3,0.01,3.6351137564732476,17.374,3.4460119345249276,20.28,"tensor([100.], device='cuda:0')"
4,0.01,3.512792638020638,19.55,3.3177847892810135,23.0,"tensor([100.], device='cuda:0')"
5,0.01,3.420512078358577,21.39,3.2164452259357157,24.54,"tensor([100.], device='cuda:0')"
6,0.01,3.350619841844608,22.956,3.1456724283022757,25.87,"tensor([100.], device='cuda:0')"
7,0.01,3.317069999376933,23.558,3.068087574763176,27.59,"tensor([100.], device='cuda:0')"
8,0.01,3.2733635572286754,24.578,3.036661447622837,27.68,"tensor([100.], device='cuda:0')"
9,0.01,3.247965476451776,25.306,2.997572376177861,28.93,"tensor([100.], device='cuda:0')"
