epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.225167690790617,6.428,3.898929681533422,12.15,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.759951061468858,13.592,3.646687076641963,16.17,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.5660499835625674,17.176,3.4516572677172146,19.88,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.4090184138371393,19.986,3.249210183437054,24.23,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.2451990433228324,22.606,3.0997123290330935,26.62,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.1207463417297756,25.098,2.968841118690295,29.4,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,2.992458947499593,27.4,2.807283957799276,31.81,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.8860569581007347,29.54,2.7801550321089916,32.42,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,2.7997677540167785,31.316,2.6604527204464645,34.62,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.738346546735519,32.548,2.6428173933273706,34.98,"tensor([1.0000e-04], device='cuda:0')"
