epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.609231430444962,5.24,3.9521581882085557,10.79,"tensor([100.], device='cuda:0')"
1,0.01,4.077029449511797,12.654,3.525445085305434,18.25,"tensor([100.], device='cuda:0')"
2,0.01,3.7201936361117243,18.716,3.2063403924306235,23.74,"tensor([100.], device='cuda:0')"
3,0.01,3.437145357254224,23.986,2.972600912436461,28.3,"tensor([100.], device='cuda:0')"
4,0.01,3.192136959540538,28.88,2.741009907844739,32.77,"tensor([100.], device='cuda:0')"
5,0.01,2.95799270715469,33.85,2.426389371737456,38.86,"tensor([100.], device='cuda:0')"
6,0.01,2.7415583934539405,38.758,2.2368852832378487,42.99,"tensor([100.], device='cuda:0')"
7,0.01,2.573390322465163,42.782,2.105202419635577,45.3,"tensor([100.], device='cuda:0')"
8,0.01,2.4287515175648227,46.528,1.9589104835803692,48.98,"tensor([100.], device='cuda:0')"
9,0.01,2.3393754292757083,48.91,1.9211567869553199,50.44,"tensor([100.], device='cuda:0')"
