epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.310489506599231,6.104,3.909815448981065,11.94,"tensor([100.], device='cuda:0')"
1,0.01,3.861907562842736,12.948,3.6744744991644835,15.48,"tensor([100.], device='cuda:0')"
2,0.01,3.68639649611253,16.448,3.487549583117167,19.93,"tensor([100.], device='cuda:0')"
3,0.01,3.503809386033278,19.926,3.29820960912949,22.89,"tensor([100.], device='cuda:0')"
4,0.01,3.3783127503517347,22.324,3.156061686002291,25.74,"tensor([100.], device='cuda:0')"
5,0.01,3.311504957614801,23.85,3.071038457063528,26.99,"tensor([100.], device='cuda:0')"
6,0.01,3.226136953402788,25.638,2.967427733616951,29.18,"tensor([100.], device='cuda:0')"
7,0.01,3.1315639807627753,27.43,2.823930630317101,32.05,"tensor([100.], device='cuda:0')"
8,0.01,3.061278286958352,29.284,2.7742314552649474,32.74,"tensor([100.], device='cuda:0')"
9,0.01,3.0028158909235243,30.706,2.727583879079574,33.07,"tensor([100.], device='cuda:0')"
