epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.116700597909781,8.088,3.8080565470915575,13.78,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,3.6591811357400355,15.434,3.487565752787468,19.8,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.4184686789145835,19.812,3.2281372516583176,24.4,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.187523491565998,23.994,2.996484554730929,28.9,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,2.997713901446416,27.35,2.799047965269822,32.25,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,2.8450073712911363,30.382,2.6972600863530087,34.26,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,2.7443974525500567,32.216,2.5721835050827417,36.55,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,2.657971555758745,34.086,2.514077528929099,38.08,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,2.595820289391738,35.32,2.4546700425637074,38.93,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.532730192404527,36.512,2.4451113679470162,39.55,"tensor([1.0000e-04], device='cuda:0')"
