epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.000019248937949,10.356,3.7150680346366687,15.6,"tensor([0.0100], device='cuda:0')"
1,0.01,3.6409274254089747,16.23,3.4849687417348227,20.4,"tensor([0.0100], device='cuda:0')"
2,0.01,3.4419128625820843,19.994,3.29628695280124,24.18,"tensor([0.0100], device='cuda:0')"
3,0.01,3.303376415448311,22.22,3.1816550157009025,25.31,"tensor([0.0100], device='cuda:0')"
4,0.01,3.2260886180095185,23.568,3.101294059019822,26.65,"tensor([0.0100], device='cuda:0')"
5,0.01,3.1729239005308885,24.878,3.03593578399756,28.36,"tensor([0.0100], device='cuda:0')"
6,0.01,3.1269254054778663,25.636,3.042011918165745,28.29,"tensor([0.0100], device='cuda:0')"
7,0.01,3.104637336730957,25.898,2.9751169559283133,29.55,"tensor([0.0100], device='cuda:0')"
8,0.01,3.0676775926198716,26.696,2.9571771377172227,29.85,"tensor([0.0100], device='cuda:0')"
9,0.01,3.0419772484363654,27.198,2.928560033822671,30.1,"tensor([0.0100], device='cuda:0')"
