epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.234630849422553,6.556,3.8984228586539245,11.97,"tensor([0.1000], device='cuda:0')"
1,0.01,3.8223995936222566,12.802,3.725528989082728,15.26,"tensor([0.1000], device='cuda:0')"
2,0.01,3.6942182932144556,15.192,3.6281843857887464,17.57,"tensor([0.1000], device='cuda:0')"
3,0.01,3.628871632844974,16.368,3.5607720491213675,19.03,"tensor([0.1000], device='cuda:0')"
4,0.01,3.5731268870524873,17.338,3.49745957668011,20.07,"tensor([0.1000], device='cuda:0')"
5,0.01,3.511206810290997,18.434,3.448663363089928,21.16,"tensor([0.1000], device='cuda:0')"
6,0.01,3.466890486081441,19.314,3.3908907633561354,22.22,"tensor([0.1000], device='cuda:0')"
7,0.01,3.4260135198250796,20.048,3.367121775945028,22.06,"tensor([0.1000], device='cuda:0')"
8,0.01,3.4083182389919573,20.376,3.3255485265682907,22.85,"tensor([0.1000], device='cuda:0')"
9,0.01,3.3869440390513494,20.792,3.3167607814837723,23.14,"tensor([0.1000], device='cuda:0')"
