epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.284343957901001,5.084,4.010613792981857,9.41,"tensor([0.1000], device='cuda:0')"
1,0.01,3.8237888525693844,12.146,3.6264593326128445,16.51,"tensor([0.1000], device='cuda:0')"
2,0.01,3.490146389985696,17.978,3.2611992359161377,22.26,"tensor([0.1000], device='cuda:0')"
3,0.01,3.217215416370294,22.594,3.024245356902098,27.99,"tensor([0.1000], device='cuda:0')"
4,0.01,2.953022715984247,27.862,2.8044412166644364,32.26,"tensor([0.1000], device='cuda:0')"
5,0.01,2.7839312804050933,30.94,2.6404488453498254,35.28,"tensor([0.1000], device='cuda:0')"
6,0.01,2.614441209573012,34.676,2.5153293640185623,37.77,"tensor([0.1000], device='cuda:0')"
7,0.01,2.4861056847450063,37.26,2.3674539755552244,41.0,"tensor([0.1000], device='cuda:0')"
8,0.01,2.3804924491124275,39.526,2.393307944138845,40.62,"tensor([0.1000], device='cuda:0')"
9,0.01,2.284672366350125,41.502,2.226150789321997,43.48,"tensor([0.1000], device='cuda:0')"
