epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.524778235264313,1.874,4.306205602792593,4.68,"tensor([0.0100], device='cuda:0')"
1,0.01,4.048735396067301,7.506,3.866544876343165,11.43,"tensor([0.0100], device='cuda:0')"
2,0.01,3.715325009517181,12.752,3.5490698783825607,16.81,"tensor([0.0100], device='cuda:0')"
3,0.01,3.4647160193859,17.27,3.3370815943448973,20.29,"tensor([0.0100], device='cuda:0')"
4,0.01,3.2603186087730602,21.0,3.182405575727805,24.14,"tensor([0.0100], device='cuda:0')"
5,0.01,3.0809515671852306,24.148,2.977555152697441,27.32,"tensor([0.0100], device='cuda:0')"
6,0.01,2.9237836678822835,27.318,2.852721305993887,28.5,"tensor([0.0100], device='cuda:0')"
7,0.01,2.7712547681270503,30.28,2.7451314742748556,32.17,"tensor([0.0100], device='cuda:0')"
8,0.01,2.6524657995272904,32.774,2.5804270016841397,34.76,"tensor([0.0100], device='cuda:0')"
9,0.01,2.556250191346193,34.568,2.4813531178694506,37.26,"tensor([0.0100], device='cuda:0')"
