epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.058321245511373,9.342,3.782102639858539,14.41,"tensor([0.1000], device='cuda:0')"
1,0.01,3.7104834073629136,14.884,3.6068160717303934,17.04,"tensor([0.1000], device='cuda:0')"
2,0.01,3.5726989324276266,17.44,3.471327922283075,20.38,"tensor([0.1000], device='cuda:0')"
3,0.01,3.4406234924609844,19.692,3.3367927991426907,21.99,"tensor([0.1000], device='cuda:0')"
4,0.01,3.3178238226817203,21.874,3.2056567332683463,25.32,"tensor([0.1000], device='cuda:0')"
5,0.01,3.2427279588503715,23.13,3.1553715803684335,26.04,"tensor([0.1000], device='cuda:0')"
6,0.01,3.1941677729288735,24.308,3.0935915891940775,27.21,"tensor([0.1000], device='cuda:0')"
7,0.01,3.1606187037932565,25.016,3.0780720588488455,27.65,"tensor([0.1000], device='cuda:0')"
8,0.01,3.14229732354482,25.288,3.03425849095369,28.34,"tensor([0.1000], device='cuda:0')"
9,0.01,3.114148233487056,25.846,3.010206314233633,28.66,"tensor([0.1000], device='cuda:0')"
