epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.3180051259505445,6.146,3.929407868629847,12.33,"tensor([100.], device='cuda:0')"
1,0.01,3.8909105508755415,12.154,3.731247229453845,15.75,"tensor([100.], device='cuda:0')"
2,0.01,3.780692842679146,14.54,3.6631891085551334,16.33,"tensor([100.], device='cuda:0')"
3,0.01,3.7264477295753284,15.708,3.6071098706661124,17.21,"tensor([100.], device='cuda:0')"
4,0.01,3.6971985340118407,16.322,3.5644379395705004,19.25,"tensor([100.], device='cuda:0')"
5,0.01,3.6648804016602345,16.968,3.546141260709518,18.65,"tensor([100.], device='cuda:0')"
6,0.01,3.642948680657607,17.464,3.5062730251214442,19.82,"tensor([100.], device='cuda:0')"
7,0.01,3.6191794248727653,17.912,3.4468510273175363,20.83,"tensor([100.], device='cuda:0')"
8,0.01,3.5868275257257314,18.778,3.4338558514912925,21.49,"tensor([100.], device='cuda:0')"
9,0.01,3.560971289414626,19.482,3.4125079130515075,21.48,"tensor([100.], device='cuda:0')"
