epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.383838404753269,5.152,4.0408105300023,9.43,"tensor([100.], device='cuda:0')"
1,0.01,3.9706804037094114,11.752,3.6870791484148073,15.11,"tensor([100.], device='cuda:0')"
2,0.01,3.686270800003639,16.822,3.383814833103082,20.69,"tensor([100.], device='cuda:0')"
3,0.01,3.444814095741663,21.132,3.1684490258877096,24.48,"tensor([100.], device='cuda:0')"
4,0.01,3.228643662501604,25.704,2.905676551354237,29.94,"tensor([100.], device='cuda:0')"
5,0.01,3.0398378806236463,29.882,2.7050436032124057,33.56,"tensor([100.], device='cuda:0')"
6,0.01,2.8984213498922493,33.106,2.6013088409717264,35.61,"tensor([100.], device='cuda:0')"
7,0.01,2.7870755244524053,35.75,2.412018503898229,39.54,"tensor([100.], device='cuda:0')"
8,0.01,2.7133744099201302,37.504,2.3911357002380567,39.83,"tensor([100.], device='cuda:0')"
9,0.01,2.6349861157246126,39.56,2.3038133948277206,42.05,"tensor([100.], device='cuda:0')"
