epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.219288190205892,7.574,3.815453275656089,13.87,"tensor([100.], device='cuda:0')"
1,0.01,3.7736486074252005,14.696,3.507721335459978,19.46,"tensor([100.], device='cuda:0')"
2,0.01,3.532526327402164,19.452,3.2432067424823074,23.66,"tensor([100.], device='cuda:0')"
3,0.01,3.3590577107209425,22.686,3.0731579676652565,28.08,"tensor([100.], device='cuda:0')"
4,0.01,3.2283513790521865,25.36,2.9093810808964267,29.69,"tensor([100.], device='cuda:0')"
5,0.01,3.1026125791745307,28.198,2.7973428781215963,31.97,"tensor([100.], device='cuda:0')"
6,0.01,2.9989730211404653,30.526,2.725747539446904,33.71,"tensor([100.], device='cuda:0')"
7,0.01,2.9288301376196055,32.296,2.582966535519331,36.51,"tensor([100.], device='cuda:0')"
8,0.01,2.8693759887646406,33.942,2.521360993385315,37.36,"tensor([100.], device='cuda:0')"
9,0.01,2.826728377586756,35.136,2.54498068185953,37.06,"tensor([100.], device='cuda:0')"
