epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.253510938546596,5.578,3.930205748631404,11.13,"tensor([0.0100], device='cuda:0')"
1,0.01,3.7074050505956015,13.766,3.474184962419363,19.17,"tensor([0.0100], device='cuda:0')"
2,0.01,3.317534312223777,20.612,3.131453480475988,25.28,"tensor([0.0100], device='cuda:0')"
3,0.01,2.9919678743068987,26.938,2.779044692332928,32.13,"tensor([0.0100], device='cuda:0')"
4,0.01,2.6931188448881493,32.636,2.5339340460606112,36.32,"tensor([0.0100], device='cuda:0')"
5,0.01,2.4267896123421497,38.03,2.244977432947892,43.0,"tensor([0.0100], device='cuda:0')"
6,0.01,2.190158662429223,43.072,2.1312746543150682,44.9,"tensor([0.0100], device='cuda:0')"
7,0.01,2.016392950522594,46.786,1.9559256174625494,49.73,"tensor([0.0100], device='cuda:0')"
8,0.01,1.865579725534488,50.132,1.8885843600982275,50.56,"tensor([0.0100], device='cuda:0')"
9,0.01,1.7332141240437826,53.194,1.8120098557227697,52.53,"tensor([0.0100], device='cuda:0')"
