epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.994870847310775,4.298,4.0332614580790205,9.32,"tensor([100.], device='cuda:0')"
1,0.01,4.362382492040976,11.854,3.5351539697402563,16.6,"tensor([100.], device='cuda:0')"
2,0.01,3.9248331883014775,18.65,3.14078440116002,23.67,"tensor([100.], device='cuda:0')"
3,0.01,3.582962583884215,24.616,2.9768554002810745,27.32,"tensor([100.], device='cuda:0')"
4,0.01,3.293138883664058,30.302,2.6382739574481278,32.95,"tensor([100.], device='cuda:0')"
5,0.01,3.0288827400941116,35.858,2.434954352867909,38.47,"tensor([100.], device='cuda:0')"
6,0.01,2.8091036062974197,40.398,2.1708162977145267,44.3,"tensor([100.], device='cuda:0')"
7,0.01,2.64052554888603,44.342,2.0330946919245596,46.31,"tensor([100.], device='cuda:0')"
8,0.01,2.4831507658347105,48.144,1.9478982488314311,48.74,"tensor([100.], device='cuda:0')"
9,0.01,2.371990207831065,51.114,1.8383822425817833,51.58,"tensor([100.], device='cuda:0')"
