epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.138744507080469,8.066,3.8249061688398704,14.16,"tensor([0.0100], device='cuda:0')"
1,0.01,3.7514865569579294,13.876,3.6481989316451244,16.9,"tensor([0.0100], device='cuda:0')"
2,0.01,3.615164146056542,16.744,3.5220478620284643,19.9,"tensor([0.0100], device='cuda:0')"
3,0.01,3.506405016092154,18.904,3.404771227103013,21.84,"tensor([0.0100], device='cuda:0')"
4,0.01,3.415089253890209,20.23,3.3076957953281894,23.78,"tensor([0.0100], device='cuda:0')"
5,0.01,3.3298588000811065,21.862,3.23520758213141,24.45,"tensor([0.0100], device='cuda:0')"
6,0.01,3.26758398214976,23.034,3.1561509798734617,26.08,"tensor([0.0100], device='cuda:0')"
7,0.01,3.2130195617675783,23.758,3.1316139698028564,26.2,"tensor([0.0100], device='cuda:0')"
8,0.01,3.186810426834302,24.284,3.0980966030023036,27.0,"tensor([0.0100], device='cuda:0')"
9,0.01,3.1610604402346487,24.962,3.0675222140092115,27.83,"tensor([0.0100], device='cuda:0')"
