epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.572846155900222,1.562,4.496189111318344,2.69,"tensor([1.0000e-04], device='cuda:0')"
1,0.01,4.227693884800642,5.214,4.059322155438936,8.3,"tensor([1.0000e-04], device='cuda:0')"
2,0.01,3.9590397535226285,9.204,3.8516709193205223,11.4,"tensor([1.0000e-04], device='cuda:0')"
3,0.01,3.7722765555748574,12.22,3.6286507630959535,15.2,"tensor([1.0000e-04], device='cuda:0')"
4,0.01,3.5852788613392756,15.304,3.487026749513088,18.26,"tensor([1.0000e-04], device='cuda:0')"
5,0.01,3.4291925986607867,18.338,3.3195252418518066,20.49,"tensor([1.0000e-04], device='cuda:0')"
6,0.01,3.285016512259459,20.664,3.138092163281563,24.33,"tensor([1.0000e-04], device='cuda:0')"
7,0.01,3.162055425766187,23.048,3.005265180881207,27.49,"tensor([1.0000e-04], device='cuda:0')"
8,0.01,3.0622899862436146,24.884,2.9296633433072996,28.37,"tensor([1.0000e-04], device='cuda:0')"
9,0.01,2.973923174540202,26.314,2.8704849909513426,29.73,"tensor([1.0000e-04], device='cuda:0')"
