epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.664185225657928,1.384,4.450565986144237,3.25,"tensor([100.], device='cuda:0')"
1,0.01,4.272174887779432,5.672,4.044155582403525,9.58,"tensor([100.], device='cuda:0')"
2,0.01,3.9756674142984245,10.536,3.724678452198322,14.05,"tensor([100.], device='cuda:0')"
3,0.01,3.7272801607083053,15.028,3.491593605432755,17.99,"tensor([100.], device='cuda:0')"
4,0.01,3.55785663433564,18.43,3.3433091915570774,21.14,"tensor([100.], device='cuda:0')"
5,0.01,3.410466131797204,21.258,3.2090100111105504,23.9,"tensor([100.], device='cuda:0')"
6,0.01,3.3003460725148517,23.518,3.030044051317068,27.36,"tensor([100.], device='cuda:0')"
7,0.01,3.191664900535192,25.732,2.8923291518138003,29.76,"tensor([100.], device='cuda:0')"
8,0.01,3.1033163792047747,28.024,2.923406435893132,29.19,"tensor([100.], device='cuda:0')"
9,0.01,3.02663073295202,29.602,2.7853357853033605,30.71,"tensor([100.], device='cuda:0')"
