epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.607653697331746,1.574,4.4471752643585205,4.15,"tensor([100.], device='cuda:0')"
1,0.01,4.160877207609324,7.786,3.929909504376925,11.39,"tensor([100.], device='cuda:0')"
2,0.01,3.9263801978184625,11.496,3.778772772886814,14.32,"tensor([100.], device='cuda:0')"
3,0.01,3.837786139586033,12.924,3.7369032089526835,14.51,"tensor([100.], device='cuda:0')"
4,0.01,3.7828196935164624,14.142,3.6558364018415794,16.41,"tensor([100.], device='cuda:0')"
5,0.01,3.7235044528276493,15.326,3.5561625009927993,17.83,"tensor([100.], device='cuda:0')"
6,0.01,3.6585068201407407,16.396,3.4830016998144298,19.47,"tensor([100.], device='cuda:0')"
7,0.01,3.618875728509365,17.434,3.4427933326134315,19.61,"tensor([100.], device='cuda:0')"
8,0.01,3.5893580192174666,18.168,3.440454825376853,19.36,"tensor([100.], device='cuda:0')"
9,0.01,3.554439071508554,18.636,3.373204258772043,21.06,"tensor([100.], device='cuda:0')"
