epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.720243485768636,1.136,4.6120946407318115,1.78,"tensor([100.], device='cuda:0')"
1,0.01,4.437726035484901,4.012,4.16068693002065,6.31,"tensor([100.], device='cuda:0')"
2,0.01,4.101700592652345,8.538,3.8536473512649536,11.95,"tensor([100.], device='cuda:0')"
3,0.01,3.8637926682447774,12.58,3.622515687575707,15.51,"tensor([100.], device='cuda:0')"
4,0.01,3.661872671200679,15.876,3.433661237741128,19.09,"tensor([100.], device='cuda:0')"
5,0.01,3.4911019349709536,19.458,3.2143353193234177,22.75,"tensor([100.], device='cuda:0')"
6,0.01,3.3161245835133086,23.0,3.128183114222991,23.99,"tensor([100.], device='cuda:0')"
7,0.01,3.174547621531364,25.918,2.8943984600213857,29.36,"tensor([100.], device='cuda:0')"
8,0.01,3.076160078170972,28.106,2.7731846326436753,31.01,"tensor([100.], device='cuda:0')"
9,0.01,2.970042159007146,30.776,2.633990923563639,32.72,"tensor([100.], device='cuda:0')"
