epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.529326327641805,2.214,4.280265086736435,5.07,"tensor([0.1000], device='cuda:0')"
1,0.01,4.127412405992166,7.078,4.04116398248917,9.71,"tensor([0.1000], device='cuda:0')"
2,0.01,3.9916841629223945,9.528,3.936855346728594,11.63,"tensor([0.1000], device='cuda:0')"
3,0.01,3.881023091536302,11.476,3.812213252752255,13.35,"tensor([0.1000], device='cuda:0')"
4,0.01,3.7738729446362225,13.488,3.7186055855873303,15.89,"tensor([0.1000], device='cuda:0')"
5,0.01,3.6716349344987136,15.226,3.5944393506416907,17.88,"tensor([0.1000], device='cuda:0')"
6,0.01,3.568987903228173,17.282,3.476159398372357,20.13,"tensor([0.1000], device='cuda:0')"
7,0.01,3.4742718427609174,18.78,3.3682771493227053,21.49,"tensor([0.1000], device='cuda:0')"
8,0.01,3.3997060580131335,20.212,3.2686753884339943,23.43,"tensor([0.1000], device='cuda:0')"
9,0.01,3.338856112651336,21.184,3.233786405661167,24.39,"tensor([0.1000], device='cuda:0')"
