epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.476390051230406,2.216,4.201528750933134,6.66,"tensor([0.1000], device='cuda:0')"
1,0.01,3.939974767733843,9.12,3.7459393586867895,12.16,"tensor([0.1000], device='cuda:0')"
2,0.01,3.530961040350107,15.992,3.408516388673049,19.24,"tensor([0.1000], device='cuda:0')"
3,0.01,3.2056239971747766,21.898,2.994111794691819,27.2,"tensor([0.1000], device='cuda:0')"
4,0.01,2.8922772071300407,27.786,2.6733539624091907,32.87,"tensor([0.1000], device='cuda:0')"
5,0.01,2.614767320950826,33.33,2.459941498744182,38.38,"tensor([0.1000], device='cuda:0')"
6,0.01,2.3666258732477825,38.55,2.258553683757782,41.26,"tensor([0.1000], device='cuda:0')"
7,0.01,2.166376215677995,42.892,2.080912886521755,46.47,"tensor([0.1000], device='cuda:0')"
8,0.01,2.005202764731187,46.57,1.9717015501780388,48.75,"tensor([0.1000], device='cuda:0')"
9,0.01,1.8596568073981847,49.976,1.942143243092757,48.85,"tensor([0.1000], device='cuda:0')"
