epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.538616159634713,2.584,4.215448095248296,6.07,"tensor([100.], device='cuda:0')"
1,0.01,4.1240384438099005,7.99,3.955860516963861,10.94,"tensor([100.], device='cuda:0')"
2,0.01,3.921148241483248,11.646,3.7477650336730175,14.21,"tensor([100.], device='cuda:0')"
3,0.01,3.740276141044421,14.822,3.53393079378666,18.02,"tensor([100.], device='cuda:0')"
4,0.01,3.5919864183817154,17.584,3.386038988064497,20.77,"tensor([100.], device='cuda:0')"
5,0.01,3.46388371357551,20.434,3.2784848396594706,22.41,"tensor([100.], device='cuda:0')"
6,0.01,3.360504685304104,22.292,3.1225033417726173,25.05,"tensor([100.], device='cuda:0')"
7,0.01,3.2686000163738544,24.356,3.061149838643196,26.81,"tensor([100.], device='cuda:0')"
8,0.01,3.200437458967551,26.016,3.004931532419645,27.54,"tensor([100.], device='cuda:0')"
9,0.01,3.138018313432351,26.956,2.9488142331441245,28.92,"tensor([100.], device='cuda:0')"
