epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,4.619432794130765,1.004,4.664500554402669,1.18,"tensor([0.1000], device='cuda:0')"
1,0.01,4.568674025168786,1.232,4.546656706394294,1.4,"tensor([0.1000], device='cuda:0')"
2,0.01,4.4761530937292635,1.996,4.472914732419527,2.36,"tensor([0.1000], device='cuda:0')"
3,0.01,4.396275549668532,3.402,4.348517436247605,5.61,"tensor([0.1000], device='cuda:0')"
4,0.01,4.127189162449959,6.926,3.998620397005326,8.6,"tensor([0.1000], device='cuda:0')"
5,0.01,3.8272413797867606,10.974,3.669039032398126,15.29,"tensor([0.1000], device='cuda:0')"
6,0.01,3.622941320981735,14.7,3.5118576227090297,17.24,"tensor([0.1000], device='cuda:0')"
7,0.01,3.4531559094404565,17.588,3.3717348392193136,19.91,"tensor([0.1000], device='cuda:0')"
8,0.01,3.3264641718986705,19.554,3.2719832016871524,21.25,"tensor([0.1000], device='cuda:0')"
9,0.01,3.2092937072118124,21.864,3.1071141958236694,25.0,"tensor([0.1000], device='cuda:0')"
